id,width,height,class,x,y,w,h,isPeople
1_000511,5472,3648,0.0,0.79521567,0.66095376,0.013434428,0.022636117,1
1_002489,8192,5460,0.0,0.13295817,0.30684417,0.014145326,0.022340184,1
1_017228,8192,5460,,,,,,0
1_007460,8192,5460,,,,,,0
1_000285,5472,3648,0.0,0.5296365,0.07580342,0.020611731,0.020703746,1
1_005487,8192,5460,,,,,,0
1_002890,8192,5460,,,,,,0
1_001346,5472,3648,0.0,0.07659008,0.40606672,0.014906695,0.034230217,1
1_004857,8192,5460,,,,,,0
1_009093,8192,5460,0.0,0.91944736,0.9230833,0.010857961,0.018499872,1
1_001440,8000,6000,0.0,0.21944168,0.7112024,0.01836035,0.016814927,1
1_007034,8192,5460,,,,,,0
1_007929,8192,5460,,,,,,0
1_006751,8192,5460,0.0,0.23118362,0.19916254,0.012715316,0.02721742,1
1_006581,8192,5460,0.0,0.0906145,0.1314191,0.016953748,0.011955309,1
1_000200,5472,3648,0.0,0.9162695,0.6636295,0.012698262,0.03561044,1
1_004597,8192,5460,,,,,,0
1_003282,8192,5460,0.0,0.5351775,0.6021485,0.0139334975,0.027463937,1
1_007899,8192,5460,0.0,0.36880141,0.54081637,0.011698098,0.013481547,1
1_005299,8192,5460,,,,,,0
1_006731,8192,5460,0.0,0.026505036,0.83031124,0.0189882,0.01882326,1
1_007733,8192,5460,,,,,,0
1_006254,8192,5460,0.0,0.9928447,0.6677071,0.01194201,0.01042466,1
1_002651,8192,5460,0.0,0.6225364,0.7901077,0.01598257,0.027053997,1
1_003995,8192,5460,0.0,0.003978083,0.055612464,0.007956166,0.025255756,1
1_005338,8192,5460,,,,,,0
1_006671,8192,5460,,,,,,0
1_000742,5472,3078,0.0,0.6188105,0.9698532,0.013802454,0.024210662,1
1_004173,8192,5460,,,,,,0
1_003407,8192,5460,0.0,0.68227595,0.27916357,0.0073765633,0.009837829,1
1_006426,8192,5460,0.0,0.43605697,0.1393244,0.013054375,0.025691213,1
1_006605,8192,5460,,,,,,0
1_003342,8192,5460,0.0,0.5747451,0.5304591,0.01557279,0.020085571,1
1_006588,8192,5460,0.0,0.07051604,0.8846575,0.014580223,0.015262056,1
1_000339,5472,3648,0.0,0.91328907,0.8472416,0.027605021,0.020979786,1
1_007601,8192,5460,0.0,0.107560605,0.35686728,0.012376237,0.009920343,1
1_002242,8192,5460,0.0,0.6065068,0.11000752,0.011643835,0.018497668,1
1_006748,8192,5460,0.0,0.347123,0.9554907,0.01101994,0.025691204,1
1_002231,8192,5460,0.0,0.18157817,0.9185787,0.009970532,0.017886309,1
1_009212,8192,5460,0.0,0.06376192,0.54283464,0.020005422,0.030015431,1
1_007233,8192,5460,0.0,0.26833823,0.41687214,0.0052556703,0.008139803,1
1_004749,8192,5460,,,,,,0
1_007610,8192,5460,0.0,0.06603484,0.22266036,0.0076291854,0.010937845,1
1_003235,8192,5460,0.0,0.66784203,0.41997448,0.016938806,0.015986474,1
1_017107,8192,5460,,,,,,0
1_004467,8192,5460,,,,,,0
1_007145,8192,5460,0.0,0.33234975,0.37401387,0.008307324,0.0109378295,1
1_000462,5472,3648,0.0,0.96780723,0.5912891,0.017020134,0.018656721,1
1_002223,8192,5460,0.0,0.45547944,0.3648643,0.012328767,0.018497668,1
1_006147,8192,5460,0.0,0.8522026,0.60264355,0.0120372195,0.017805837,1
1_006830,8192,5460,0.0,0.17271627,0.4626232,0.010002721,0.010429118,1
1_017121,8192,5460,,,,,,0
1_017091,8192,5460,,,,,,0
1_007496,8192,5460,0.0,0.37642732,0.5167981,0.0065137898,0.009447336,1
1_003429,8192,5460,,,,,,0
1_004843,8192,5460,,,,,,0
1_004901,8192,5460,,,,,,0
1_001144,5472,3648,,,,,,0
1_003960,8192,5460,0.0,0.7309776,0.28847325,0.016085522,0.026988748,1
1_007567,8192,5460,,,,,,0
1_000712,5472,3078,0.0,0.18435663,0.19240831,0.018219292,0.023556255,1
1_007247,8192,5460,0.0,0.7047018,0.79670525,0.0050861514,0.008648515,1
1_007162,8192,5460,,,,,,0
1_002699,8192,5460,,,,,,0
1_001446,8000,6000,0.0,0.5047072,0.77168685,0.009829286,0.014342118,1
1_003954,8192,5460,0.0,0.06739587,0.25728518,0.015006925,0.025979869,1
1_000529,5472,3648,0.0,0.7634528,0.499663,0.011962153,0.021255849,1
1_003349,8192,5460,,,,,,0
1_002201,8192,5460,0.0,0.7567224,0.0057684467,0.012631936,0.011536893,1
1_000284,5472,3648,0.0,0.41525623,0.8790005,0.010204971,0.01693589,1
1_004419,8192,5460,0.0,0.4758418,0.9664721,0.008250775,0.018568939,1
1_003818,8192,5460,0.0,0.62882423,0.5487561,0.013732534,0.018060114,1
1_017278,8192,5460,,,,,,0
1_004515,8192,5460,,,,,,0
1_004530,8192,5460,,,,,,0
1_009227,8192,5460,,,,,,0
1_002566,8192,5460,,,,,,0
1_000545,5472,3648,0.0,0.51890117,0.563836,0.013986523,0.016563006,1
1_005367,8192,5460,,,,,,0
1_002020,8192,5460,0.0,0.9735154,0.947288,0.010377732,0.021020059,1
1_006427,8192,5460,0.0,0.4203091,0.01169672,0.010172261,0.02339344,1
1_009115,8192,5460,0.0,0.3212247,0.53186977,0.008476864,0.01119217,1
1_017317,8192,5460,,,,,,0
1_000589,5472,3078,0.0,0.62175584,0.93279004,0.010489878,0.017667169,1
1_009329,8192,5460,0.0,0.49974915,0.5973129,0.006442428,0.02823486,1
1_005272,8192,5460,,,,,,0
1_005273,8192,5460,,,,,,0
1_002672,8192,5460,0.0,0.063405976,0.4502577,0.018851222,0.020290516,1
1_005092,8192,5460,,,,,,0
1_007199,8192,5460,0.0,0.12455531,0.8653981,0.0076291854,0.010683489,1
1_000213,5472,3648,0.0,0.32439926,0.7434169,0.013250386,0.016563049,1
1_003488,8192,5460,0.0,0.18028839,0.94773287,0.018578013,0.017626083,1
1_002102,8192,5460,,,,,,0
1_003164,8192,5460,,,,,,0
1_005974,8192,5460,,,,,,0
1_009041,8192,5460,0.0,0.86681324,0.7021757,0.0061033485,0.010683427,1
1_007090,8192,5460,0.0,0.38795152,0.49432486,0.0076291854,0.009665971,1
1_017426,8192,5460,0.0,0.07232399,0.15765738,0.009324563,0.008648531,1
1_002835,8192,5460,,,,,,0
1_002307,8192,5460,,,,,,0
1_006422,8192,5460,0.0,0.5752046,0.41221416,0.014241132,0.028997974,1
1_000429,5472,3648,0.0,0.18048538,0.20587072,0.015207836,0.022248507,1
1_006521,8192,5460,0.0,0.86562955,0.40286058,0.018818643,0.014244631,1
1_006480,8192,5460,0.0,0.3866055,0.26880366,0.015088811,0.031796034,1
1_000810,5472,3078,0.0,0.69007957,0.024657855,0.023740293,0.026173621,1
1_000507,5472,3648,0.0,0.54982525,0.96995336,0.003864728,0.016286943,1
1_017373,8192,5460,,,,,,0
1_000542,5472,3648,0.0,0.8259292,0.38069287,0.01196221,0.020703766,1
1_007876,8192,5460,0.0,0.8156555,0.52991325,0.008646424,0.01602517,1
1_003921,8192,5460,,,,,,0
1_005394,8192,5460,,,,,,0
1_004806,8192,5460,,,,,,0
1_017183,8192,5460,,,,,,0
1_003647,8192,5460,,,,,,0
1_007943,8192,5460,,,,,,0
1_004485,8192,5460,0.0,0.893519,0.25694072,0.011740273,0.013294033,1
1_001495,5472,3648,0.0,0.12210504,0.4598204,0.018035265,0.048584767,1
1_007263,8192,5460,0.0,0.48232743,0.51335776,0.0067815077,0.014244631,1
1_003474,8192,5460,,,,,,0
1_004346,8192,5460,,,,,,0
1_002221,8192,5460,0.0,0.95582193,0.60944456,0.011643835,0.012331778,1
1_006528,8192,5460,,,,,,0
1_003190,8192,5460,,,,,,0
1_006210,8192,5460,,,,,,0
1_006624,8192,5460,0.0,0.5032192,0.49776408,0.02136172,0.014499003,1
1_003479,8192,5460,0.0,0.9806651,0.87702173,0.016938806,0.024184618,1
1_002712,8192,5460,0.0,0.0065068495,0.29395655,0.0102739725,0.024663556,1
1_003444,8192,5460,0.0,0.5675069,0.9483034,0.01803161,0.022954924,1
1_002308,8192,5460,,,,,,0
1_004567,8192,5460,,,,,,0
1_000777,5472,3078,,,,,,0
1_004960,8192,5460,,,,,,0
1_003884,8192,5460,0.0,0.9940824,0.051933944,0.011835218,0.018437218,1
1_005127,8192,5460,,,,,,0
1_000506,5472,3648,,,,,,0
1_002291,8192,5460,0.0,0.9708904,0.9864574,0.011643835,0.018497668,1
1_017132,8192,5460,,,,,,0
1_001424,5472,3648,0.0,0.9841302,0.32259122,0.022636103,0.04057935,1
1_006106,8192,5460,0.0,0.15962715,0.22490601,0.011528548,0.013735888,1
1_001367,5472,3648,0.0,0.29855117,0.46194667,0.016931074,0.019599518,1
1_017298,8192,5460,0.0,0.8896813,0.7159131,0.015427932,0.012718401,1
1_003485,8192,5460,0.0,0.2152544,0.33695015,0.018304804,0.017216194,1
1_003373,8192,5460,,,,,,0
1_017184,8192,5460,,,,,,0
1_002066,8192,5460,0.0,0.6308229,0.3977528,0.011415539,0.015858768,1
1_003097,8192,5460,0.0,0.05368869,0.3020617,0.021310078,0.027873827,1
1_006223,8192,5460,0.0,0.3734797,0.47000653,0.012489925,0.016925963,1
1_002111,8192,5460,,,,,,0
1_007776,8192,5460,0.0,0.36055198,0.3395159,0.0047470303,0.0071223155,1
1_017031,8192,5460,,,,,,0
1_005516,8192,5460,,,,,,0
1_005894,8192,5460,,,,,,0
1_002060,8192,5460,0.0,0.9175203,0.2605083,0.010648673,0.015976889,1
1_000484,5472,3648,0.0,0.4182259,0.42630583,0.0069932616,0.012146181,1
1_007661,8192,5460,,,,,,0
1_005094,8192,5460,,,,,,0
1_006433,8192,5460,0.0,0.42618445,0.34484553,0.012888493,0.031216193,1
1_001467,8000,6000,0.0,0.68672734,0.8624302,0.013538441,0.012611138,1
1_006404,8192,5460,0.0,0.8026896,0.5932848,0.011189416,0.030778578,1
1_001496,8000,6000,,,,,,0
1_007186,8192,5460,,,,,,0
1_003655,8192,5460,0.0,0.13866688,0.32644874,0.015389283,0.014634233,1
1_001428,8000,6000,0.0,0.37376627,0.027662484,0.014836648,0.03338246,1
1_003343,8192,5460,0.0,0.56604195,0.73438567,0.014753127,0.020085521,1
1_017272,8192,5460,,,,,,0
1_002135,8192,5460,0.0,0.17185444,0.34291938,0.012011865,0.018022198,1
1_007191,8192,5460,,,,,,0
1_006173,8192,5460,0.0,0.42692274,0.5324761,0.009833181,0.014499003,1
1_002474,8192,5460,0.0,0.6736301,0.8129189,0.011643835,0.024663556,1
1_000533,5472,3648,0.0,0.2279603,0.5903394,0.012330236,0.0129743675,1
1_004715,8192,5460,,,,,,0
1_009293,8192,5460,,,,,,0
1_000693,5472,3078,0.0,0.35798848,0.92780703,0.012514249,0.028790945,1
1_007156,8192,5460,0.0,0.027193075,0.27796328,0.0076291854,0.008394144,1
1_007110,8192,5460,,,,,,0
1_006154,8192,5460,0.0,0.71341306,0.4892014,0.013902053,0.015516491,1
1_006343,8192,5460,0.0,0.41679102,0.22703287,0.010204971,0.016940046,1
1_005148,8192,5460,,,,,,0
1_004875,8192,5460,,,,,,0
1_006892,8192,5460,,,,,,0
1_002101,8192,5460,,,,,,0
1_000531,5472,3648,0.0,0.44444153,0.75707304,0.009569757,0.01877146,1
1_009087,8192,5460,,,,,,0
1_009261,8192,5460,,,,,,0
1_005535,8192,5460,,,,,,0
1_001090,5472,3648,0.0,0.2857815,0.40562582,0.024476402,0.045824274,1
1_003917,8192,5460,0.0,0.20616439,0.96295553,0.01369863,0.018497668,1
1_007902,8192,5460,,,,,,0
1_000527,5472,3648,0.0,0.4737141,0.83502865,0.012146194,0.016010838,1
1_006074,8192,5460,,,,,,0
1_009138,8192,5460,0.0,0.36726183,0.17249146,0.007729399,0.018223742,1
1_005228,8192,5460,,,,,,0
1_006519,8192,5460,0.0,0.7838526,0.82507,0.019157765,0.015770862,1
1_009124,8192,5460,,,,,,0
1_006620,8192,5460,0.0,0.73095155,0.5793498,0.022548476,0.033322293,1
1_009420,8192,5460,,,,,,0
1_000682,5472,3078,,,,,,0
1_007003,8192,5460,,,,,,0
1_002107,8192,5460,,,,,,0
1_006715,8192,5460,0.0,0.93024427,0.20581158,0.009324499,0.02340189,1
1_003496,8192,5460,0.0,0.83733094,0.2221859,0.011747853,0.025414363,1
1_007957,8192,5460,0.0,0.5222281,0.87002164,0.008476864,0.016788287,1
1_002813,8192,5460,0.0,0.31506848,0.8704672,0.01780822,0.026718853,1
1_003892,8192,5460,0.0,0.72993016,0.6657562,0.014752365,0.018181419,1
1_006911,8192,5460,,,,,,0
1_003841,8192,5460,0.0,0.17873442,0.61492807,0.013592707,0.02092378,1
1_001260,5472,3648,0.0,0.501872,0.77522177,0.012514306,0.022360055,1
1_005989,8192,5460,,,,,,0
1_006893,8192,5460,,,,,,0
1_003326,8192,5460,0.0,0.6746705,0.19109836,0.013933531,0.03033329,1
1_007043,8192,5460,0.0,0.9156457,0.2054958,0.008137742,0.010683458,1
1_002711,8192,5460,0.0,0.3349315,0.56320035,0.01780822,0.016442372,1
1_000326,5472,3648,0.0,0.07085789,0.48223966,0.014906695,0.018771417,1
1_003799,8192,5460,,,,,,0
1_004356,8192,5460,0.0,0.5687922,0.17320482,0.016284501,0.02378122,1
1_005967,8192,5460,,,,,,0
1_003695,8192,5460,0.0,0.5393868,0.13349926,0.014877612,0.014740854,1
1_000576,5472,3648,0.0,0.19638158,0.4887796,0.010857961,0.038370937,1
1_017436,8192,5460,0.0,0.13773091,0.98093474,0.008129246,0.022317603,1
1_002556,8192,5460,0.0,0.16739051,0.24762386,0.0154925,0.023244424,1
1_006081,8192,5460,,,,,,0
1_003312,8192,5460,,,,,,0
1_007458,8192,5460,,,,,,0
1_000474,5472,3648,0.0,0.8739505,0.15195045,0.018955387,0.020427695,1
1_007027,8192,5460,0.0,0.86097234,0.32916388,0.0064424695,0.008394144,1
1_003145,8192,5460,,,,,,0
1_000374,5472,3648,0.0,0.92766255,0.6609101,0.012464502,0.040017482,1
1_003322,8192,5460,0.0,0.9515442,0.5290685,0.016938806,0.017216168,1
1_000806,5472,3078,0.0,0.1599497,0.31150034,0.020795759,0.031408347,1
1_009045,8192,5460,0.0,0.99005413,0.5972702,0.0061033485,0.012718401,1
1_003406,8192,5460,0.0,0.6325444,0.15563525,0.018031644,0.022954924,1
1_002147,8192,5460,0.0,0.6434586,0.48363543,0.011415497,0.016832162,1
1_003911,8192,5460,0.0,0.47060063,0.7889412,0.015357992,0.01827519,1
1_004265,8192,5460,0.0,0.65481204,0.9496391,0.022364084,0.0153111955,1
1_006377,8192,5460,,,,,,0
1_003929,8192,5460,0.0,0.8582192,0.81394655,0.009589041,0.02877415,1
1_002399,8192,5460,,,,,,0
1_003443,8192,5460,0.0,0.58077747,0.7470675,0.017758401,0.02336484,1
1_001288,5472,3648,0.0,0.4372994,0.037175637,0.012330236,0.02318819,1
1_006763,8192,5460,0.0,0.5959732,0.3076567,0.008815943,0.025945576,1
1_017298,8192,5460,0.0,0.38058648,0.45894015,0.014071614,0.014498971,1
1_017079,8192,5460,,,,,,0
1_007047,8192,5460,0.0,0.87752825,0.9921422,0.006272909,0.011446573,1
1_000199,5472,3648,0.0,0.6233218,0.6711457,0.008413209,0.012913318,1
1_004058,8192,5460,0.0,0.708613,0.7274104,0.013896152,0.028016195,1
1_002204,8192,5460,0.0,0.74902254,0.58019173,0.0102739725,0.01622604,1
1_007537,8192,5460,0.0,0.77810985,0.4674148,0.006611947,0.011446573,1
1_017397,8192,5460,0.0,0.3175072,0.4440035,0.014410672,0.012209658,1
1_003962,8192,5460,0.0,0.7428082,0.7322485,0.014383562,0.025691204,1
1_009032,8192,5460,0.0,0.87337923,0.10805834,0.010673949,0.017947624,1
1_005676,8192,5460,,,,,,0
1_002220,8192,5460,0.0,0.96111953,0.4377005,0.0117159905,0.013521658,1
1_000596,5472,3648,0.0,0.4410588,0.78366834,0.0073613445,0.015182694,1
1_009044,8192,5460,0.0,0.8676044,0.5826709,0.00993784,0.017671483,1
1_007559,8192,5460,,,,,,0
1_003562,8192,5460,0.0,0.22570623,0.7396006,0.012983599,0.030208303,1
1_003127,8192,5460,0.0,0.7705113,0.38299513,0.016392319,0.028283741,1
1_007731,8192,5460,,,,,,0
1_017355,8192,5460,0.0,0.46927407,0.04920876,0.0150888525,0.013227156,1
1_002460,8192,5460,,,,,,0
1_007651,8192,5460,0.0,0.69410926,0.53308254,0.007120587,0.013481485,1
1_006639,8192,5460,0.0,0.32659346,0.7371781,0.019666342,0.015007778,1
1_002905,8192,5460,,,,,,0
1_002862,8192,5460,,,,,,0
1_002436,8192,5460,,,,,,0
1_002746,8192,5460,,,,,,0
1_007151,8192,5460,,,,,,0
1_002186,8192,5460,0.0,0.552418,0.8947651,0.010634456,0.01352169,1
1_007082,8192,5460,,,,,,0
1_000976,5472,3648,0.0,0.07463448,0.35627624,0.01858736,0.029261269,1
1_007353,8192,5460,0.0,0.3331523,0.55381256,0.006951047,0.013481547,1
1_001032,5472,3648,0.0,0.18219703,0.37849355,0.014538634,0.02374028,1
1_000542,5472,3648,0.0,0.6266492,0.8754759,0.021163827,0.015182779,1
1_009038,8192,5460,0.0,0.99439025,0.91546357,0.009324583,0.012972804,1
1_003346,8192,5460,0.0,0.13231227,0.6311507,0.014753135,0.02951346,1
1_002920,8192,5460,,,,,,0
1_007554,8192,5460,0.0,0.5161943,0.86210746,0.007968265,0.013990228,1
1_009415,8192,5460,0.0,0.27595174,0.19615227,0.007177303,0.02346997,1
1_017497,8192,5460,,,,,,0
1_000739,5472,3078,0.0,0.50934297,0.3705742,0.010673949,0.022247579,1
1_001186,5472,3648,0.0,0.99099547,0.31704193,0.017138967,0.02534641,1
1_005518,8192,5460,,,,,,0
1_000561,5472,3078,0.0,0.007816137,0.7277732,0.01559629,0.017471634,1
1_000776,5472,3078,,,,,,0
1_002943,8192,5460,,,,,,0
1_003171,8192,5460,,,,,,0
1_003561,8192,5460,0.0,0.3589429,0.8049632,0.01662698,0.029414548,1
1_000509,5472,3648,0.0,0.74488795,0.73202497,0.014906703,0.023464303,1
1_004144,8192,5460,0.0,0.2697375,0.7060284,0.01780441,0.021826522,1
1_002099,8192,5460,,,,,,0
1_004062,8192,5460,,,,,,0
1_000660,5472,3078,0.0,0.9167845,0.44540283,0.022636103,0.031735506,1
1_005240,8192,5460,,,,,,0
1_002613,8192,5460,0.0,0.22154437,0.87094903,0.01721199,0.028283741,1
1_007852,8192,5460,0.0,0.90669703,0.027691822,0.008307302,0.012209681,1
1_017496,8192,5460,,,,,,0
1_004841,8192,5460,,,,,,0
1_006443,8192,5460,0.0,0.46276706,0.7051932,0.017801447,0.016279606,1
1_001829,8192,5460,0.0,0.17186566,0.6981042,0.010204971,0.014008097,1
1_000743,5472,3078,,,,,,0
1_004988,8192,5460,,,,,,0
1_009305,8192,5460,0.0,0.7056022,0.22305419,0.007177303,0.028992325,1
1_006213,8192,5460,,,,,,0
1_000510,5472,3648,0.0,0.748004,0.96988136,0.013802511,0.022912094,1
1_003009,8192,5460,,,,,,0
1_000642,5472,3078,,,,,,0
1_001442,5472,3648,,,,,,0
1_007398,8192,5460,,,,,,0
1_002234,8192,5460,,,,,,0
1_006160,8192,5460,0.0,0.809676,0.91583097,0.010680818,0.015262119,1
1_005576,8192,5460,,,,,,0
1_002952,8192,5460,,,,,,0
1_002288,8192,5460,0.0,0.9770548,0.39466608,0.011643835,0.016442372,1
1_007667,8192,5460,0.0,0.7671184,0.43352845,0.005255629,0.009920374,1
1_001200,5472,3648,0.0,0.39528865,0.41767424,0.011410058,0.017391149,1
1_005587,8192,5460,,,,,,0
1_004070,8192,5460,,,,,,0
1_003153,8192,5460,,,,,,0
1_004117,8192,5460,,,,,,0
1_005504,8192,5460,,,,,,0
1_009268,8192,5460,0.0,0.699576,0.26370823,0.017115086,0.015186465,1
1_002823,8192,5460,,,,,,0
1_000532,5472,3648,0.0,0.22323762,0.23309891,0.013618455,0.015458799,1
1_005139,8192,5460,,,,,,0
1_009086,8192,5460,,,,,,0
1_000762,5472,3078,0.0,0.15762241,0.80790097,0.013618455,0.018321538,1
1_007270,8192,5460,0.0,0.742047,0.071901076,0.008476864,0.011955309,1
1_005449,8192,5460,,,,,,0
1_017133,8192,5460,,,,,,0
1_004106,8192,5460,,,,,,0
1_000300,5472,3648,0.0,0.43895262,0.59298396,0.024476431,0.022636075,1
1_009469,8192,5460,,,,,,0
1_007769,8192,5460,,,,,,0
1_001479,8000,6000,,,,,,0
1_003873,8192,5460,0.0,0.082623444,0.28622264,0.015534534,0.016950894,1
1_006247,8192,5460,0.0,0.91761494,0.12497219,0.014919333,0.014244631,1
1_004772,8192,5460,,,,,,0
1_006517,8192,5460,0.0,0.81208867,0.42477483,0.019666363,0.013735888,1
1_002768,8192,5460,0.0,0.13591744,0.22023088,0.014241143,0.02721742,1
1_002276,8192,5460,0.0,0.2160959,0.19119172,0.011643835,0.018497668,1
1_001270,5472,3648,0.0,0.93776935,0.13800602,0.020611731,0.024016352,1
1_017499,8192,5460,,,,,,0
1_003717,8192,5460,,,,,,0
1_004682,8192,5460,,,,,,0
1_002070,8192,5460,0.0,0.21465622,0.49353048,0.01051132,0.018314516,1
1_017392,8192,5460,0.0,0.7901907,0.8819661,0.011189416,0.01755137,1
1_017188,8192,5460,,,,,,0
1_000705,5472,3078,0.0,0.9104426,0.41590518,0.013802511,0.03468007,1
1_004054,8192,5460,0.0,0.18927988,0.35781536,0.011290607,0.030948164,1
1_003508,8192,5460,0.0,0.32660577,0.5948341,0.018358998,0.019599454,1
1_005220,8192,5460,,,,,,0
1_007235,8192,5460,0.0,0.2858004,0.79457945,0.0050861305,0.009157258,1
1_004788,8192,5460,,,,,,0
1_017074,8192,5460,,,,,,0
1_007029,8192,5460,0.0,0.78862023,0.77576226,0.0076292274,0.006613541,1
1_000845,5472,3078,0.0,0.3881746,0.4090222,0.013250386,0.018975882,1
1_000237,5472,3648,0.0,0.24267323,0.5946456,0.01564281,0.011870119,1
1_001022,5472,3648,0.0,0.39554042,0.6488766,0.013309465,0.022717886,1
1_002986,8192,5460,0.0,0.19637825,0.85864633,0.016392373,0.028898537,1
1_000759,5472,3078,0.0,0.1369111,0.07973858,0.011410058,0.022574745,1
1_000647,5472,3078,0.0,0.6890383,0.83158505,0.023998702,0.043399923,1
1_001020,5472,3648,0.0,0.41337445,0.35718203,0.010121824,0.017391128,1
1_004418,8192,5460,0.0,0.6220687,0.64727354,0.007165206,0.011401943,1
1_009285,8192,5460,0.0,0.7292645,0.15565434,0.016194908,0.019328207,1
1_001278,5472,3648,0.0,0.9689903,0.7314293,0.013250415,0.013250387,1
1_003893,8192,5460,0.0,0.20540634,0.21623118,0.015258371,0.014753359,1
1_006472,8192,5460,0.0,0.15772088,0.84607714,0.019065104,0.019864332,1
1_006445,8192,5460,0.0,0.6682152,0.5824656,0.017123288,0.02340189,1
1_003484,8192,5460,0.0,0.22923796,0.14077984,0.018304821,0.018445913,1
1_002443,8192,5460,,,,,,0
1_003527,8192,5460,0.0,0.052439034,0.4593525,0.016875124,0.025318883,1
1_009159,8192,5460,,,,,,0
1_000603,5472,3078,0.0,0.42681813,0.3687329,0.008465508,0.017667195,1
1_000393,5472,3648,0.0,0.73652464,0.49542174,0.016931074,0.036162566,1
1_009164,8192,5460,0.0,0.27234665,0.08236095,0.009833161,0.015007731,1
1_000541,5472,3648,0.0,0.6330595,0.5204152,0.020059636,0.015458799,1
1_002041,8192,5460,,,,,,0
1_017392,8192,5460,0.0,0.39763507,0.76608753,0.014410693,0.015770862,1
1_002658,8192,5460,0.0,0.80345726,0.73747605,0.011415581,0.025691204,1
1_017065,8192,5460,,,,,,0
1_006225,8192,5460,0.0,0.24282578,0.13963532,0.012357027,0.018804898,1
1_006146,8192,5460,0.0,0.3063313,0.86030275,0.010093731,0.012710372,1
1_006711,8192,5460,0.0,0.1976462,0.30517423,0.019496802,0.019077633,1
1_006692,8192,5460,0.0,0.74968797,0.03927401,0.020514,0.019331997,1
1_000384,5472,3648,0.0,0.91840106,0.1151133,0.019758578,0.023124022,1
1_017007,8192,5460,,,,,,0
1_000271,5472,3648,,,,,,0
1_001112,5472,3648,0.0,0.4477372,0.72184587,0.01453862,0.018495355,1
1_009319,8192,5460,0.0,0.5606482,0.29353932,0.018955443,0.012701385,1
1_004480,8192,5460,0.0,0.5607598,0.03493105,0.01083888,0.017396867,1
1_004103,8192,5460,,,,,,0
1_002538,8192,5460,0.0,0.18786032,0.19473481,0.014343325,0.026439143,1
1_007938,8192,5460,0.0,0.7916363,0.05987654,0.010850378,0.015770834,1
1_002913,8192,5460,0.0,0.5684931,0.31656483,0.016438356,0.030829446,1
1_007489,8192,5460,,,,,,0
1_006358,8192,5460,0.0,0.06596147,0.9547063,0.01591255,0.0142728565,1
1_004911,8192,5460,,,,,,0
1_004675,8192,5460,,,,,,0
1_005507,8192,5460,,,,,,0
1_007527,8192,5460,,,,,,0
1_003142,8192,5460,,,,,,0
1_009426,8192,5460,0.0,0.36429316,0.6312424,0.018219277,0.028992325,1
1_006300,8192,5460,,,,,,0
1_007083,8192,5460,,,,,,0
1_001094,5472,3648,0.0,0.06917128,0.97143245,0.030181456,0.02953733,1
1_000607,5472,3078,0.0,0.18569413,0.14910479,0.020243663,0.023556268,1
1_003688,8192,5460,,,,,,0
1_002707,8192,5460,0.0,0.49452373,0.1881922,0.008606007,0.013527017,1
1_000213,5472,3648,0.0,0.5905114,0.10753593,0.010305866,0.022912147,1
1_000713,5472,3078,0.0,0.21007,0.7372986,0.016194921,0.017994354,1
1_003880,8192,5460,,,,,,0
1_005332,8192,5460,,,,,,0
1_002676,8192,5460,0.0,0.6818293,0.050379317,0.009425586,0.0153715955,1
1_003077,8192,5460,0.0,0.63262147,0.77295625,0.017212048,0.023774704,1
1_005756,8192,5460,,,,,,0
1_002461,8192,5460,,,,,,0
1_003141,8192,5460,0.0,0.06813581,0.9081211,0.017758401,0.026644107,1
1_002559,8192,5460,0.0,0.18666649,0.84104806,0.015361508,0.025608808,1
1_009195,8192,5460,0.0,0.68712604,0.15709151,0.008281495,0.013529752,1
1_017304,8192,5460,0.0,0.75494075,0.22052789,0.013518367,0.017307756,1
1_009416,8192,5460,0.0,0.29878598,0.38289988,0.007177303,0.025678942,1
1_009038,8192,5460,0.0,0.82290304,0.055952862,0.0057643107,0.008902894,1
1_002287,8192,5460,0.0,0.9770548,0.19376084,0.011643835,0.015414723,1
1_004200,8192,5460,0.0,0.12695807,0.333074,0.014330385,0.03290277,1
1_004378,8192,5460,0.0,0.0399521,0.10492551,0.021929825,0.015962733,1
1_006306,8192,5460,,,,,,0
1_007153,8192,5460,,,,,,0
1_006677,8192,5460,,,,,,0
1_007482,8192,5460,0.0,0.04993937,0.2652225,0.0054252,0.009920374,1
1_002160,8192,5460,,,,,,0
1_004089,8192,5460,0.0,0.14230005,0.31334123,0.016051738,0.0274755,1
1_000600,5472,3648,0.0,0.65092474,0.7531496,0.011594127,0.016286943,1
